GID,Names,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,rank,female,male,Age_adjusted_LCM,wind,NO2,Temp,SO2,PM25,ozone,co,rank
8077,"Mesa County, CO",961.71,1167.33,106.23,1072.06,7546.1,0.146,15,8,28,11,3,3,3,27.4,91.68926849,16.48730857,51.80595576,5.185807594,21.65110989,43.55763782,0.251163613,1
53009,"Clallam County, WA",89.42,78.56,0,137.86,286.5,0.135,11,17,11,9,3,3,2,39,91.71589722,19.17998945,49.65481918,4.044210262,24.81926735,29.44196899,0.23413363,3
48251,"Johnson County, TX",46.63,52.33,0,137.84,311.31,0.157,2,30,47,23,1,1,2,43.3,91.71915309,11.75061436,65.71598816,3.669743458,33.80639331,38.39482816,0.248941983,3
27131,"Rice County, MN",39.71,32.13,0,0,376.19,0.145,20,25,21,8,1,1,1,29.7,91.75175285,14.64076328,37.84736538,1.436452091,28.70009518,34.25986671,0.24579069,1
1071,"Jackson County, AL",79.97,94.61,0,194.38,344.35,0.209,27,35,38,47,3,3,3,58,91.875741,17.27901721,61.18196535,4.062532812,31.83327794,41.02716276,0.259275817,5
27123,"Ramsey County, MN",34.81,29.77,0,75.14,252.73,0.145,20,25,21,8,1,1,1,27.7,91.87704086,15.40393281,34.08778,1.437992513,30.72414398,33.84664917,0.256261468,1
37057,"Davidson County, NC",72.41,90.25,0,196.98,350.19,0.172,10,21,22,30,3,3,3,55.6,91.89761925,13.95914898,61.28304005,0.522953264,33.33855057,43.37656116,0.258651271,5
51087,"Henrico County, VA",31.06,48.42,0,101.44,215.61,0.164,13,22,14,20,1,1,2,31,91.90873718,14.79278183,57.73008537,0.866656989,28.25017262,39.25698471,0.244694702,1
51073,"Gloucester County, VA",52.74,92.46,0,159.3,0,0.164,13,22,14,20,2,2,3,46.6,91.93938446,15.38178349,58.78637695,0.78999123,28.03346539,39.31215159,0.254459828,4
29051,"Cole County, MO",44.74,56.78,0,122.88,276.34,0.208,22,38,33,40,1,1,2,38.5,92.00204722,15.36529477,54.3361969,5.492052237,30.41544469,38.57250341,0.245206316,3
36015,"Chemung County, NY",85.45,96.79,0,186.25,513.04,0.141,3,26,5,10,3,3,3,59.4,92.05632782,12.66637325,43.38018799,0.836240451,26.28165563,34.28714879,0.228186424,5
47021,"Cheatham County, TN",82.84,109.21,0,252.72,543.97,0.226,16,15,35,43,3,3,3,76.2,92.08957163,17.71536446,58.27117157,7.329473019,30.04227829,39.83665339,0.255329897,5
47187,"Williamson County, TN",21.43,21.35,0,47.51,194.77,0.226,16,15,35,43,1,1,1,20.1,92.12259865,17.51818085,59.2379694,5.725015521,29.58027267,40.21909046,0.265773244,1
18127,"Porter County, IN",60.38,59.34,0,96.35,365.32,0.218,19,41,39,41,2,2,2,46.2,92.13221741,17.485744,50.20067406,4.79361248,34.23863029,35.4188633,0.254603952,4
47125,"Montgomery County, TN",29.53,36.54,0,116.16,353.89,0.226,16,15,35,43,1,1,1,42.8,92.13731079,17.64956551,57.75879059,10.32186146,29.42567558,39.32731476,0.261604744,3
16055,"Kootenai County, ID",50.18,47.56,0,94.77,310.14,0.143,38,7,19,26,1,2,2,34.3,92.14479182,17.32502382,48.2258245,4.096325031,31.56357574,32.436609,0.228140395,2
42097,"Northumberland County, PA",79.68,59.13,0,158.41,227.32,0.187,6,10,6,25,2,3,2,41.2,92.16582108,13.35774589,51.4593401,0.957892045,32.47900105,34.59009743,0.245568678,3
45089,"Williamsburg County, SC",0,131.77,0,179.43,0,0.188,25,33,27,39,3,1,3,51,92.19566727,13.07276416,65.83134079,2.638323218,30.03005099,36.0100441,0.265267152,4
36003,"Allegany County, NY",57.34,42.7,0,117.76,0,0.141,3,26,5,10,1,2,1,34.6,92.27654394,12.20132807,48.66833369,1.537462036,26.61141586,35.01934751,0.202616711,2
48303,"Lubbock County, TX",23.48,31.37,0,72.78,240.73,0.157,2,30,47,23,1,1,1,28.2,92.29453823,14.8348546,61.73456301,1.860902361,27.48139027,43.30944231,0.274530672,1
29159,"Pettis County, MO",65.62,76.18,0,174.45,340.24,0.208,22,38,33,40,2,2,2,53.9,92.30324745,15.59963655,54.59959793,4.430382013,29.82228947,38.19649601,0.24217375,5
37135,"Orange County, NC",33.5,38.1,0,60.45,404.91,0.172,10,21,22,30,1,1,1,35.4,92.30906296,14.3221724,60.95470047,1.889345169,31.54397249,42.95429707,0.21893014,2
29055,"Crawford County, MO",0,151.45,0,292.13,0,0.208,22,38,33,40,3,1,3,70.9,92.33216985,15.29567989,55.32676824,7.35738349,30.02714793,39.69203758,0.25082084,5
26031,"Cheboygan County, MI",102.69,0,0,0,452.33,0.193,14,11,15,36,3,3,1,40.2,92.3367266,15.2154477,27.95555006,2.964403766,29.96207619,35.8876044,0.240309012,3
53031,"Jefferson County, WA",0,69.77,0,81.02,0,0.135,11,17,11,9,2,1,2,26.6,92.36767399,19.59370164,50.22921753,4.043013685,24.77623625,29.70728818,0.234277047,1
29101,"Johnson County, MO",49.22,57.86,0,178.2,373.51,0.208,22,38,33,40,1,2,2,50.4,92.40126419,15.43990827,54.93469191,3.030837715,29.49115372,37.89503431,0.237897428,4
42037,"Columbia County, PA",50.46,38.37,0,115.04,0,0.187,6,10,6,25,1,2,1,29.7,92.41847738,13.65605005,50.68453471,0.844152351,31.27546692,34.42250443,0.245673443,1
4021,"Pinal County, AZ",27.05,40.26,0,82.32,154.5,0.156,18,5,46,27,1,1,1,22.4,92.42707392,19.83773232,66.40420656,4.515928462,26.44210073,46.31311891,0.253232542,1
28049,"Hinds County, MS",35.61,65.58,0,135.28,324.03,0.222,36,50,45,46,1,1,2,42,92.42843083,12.53235013,66.89119284,4.684498242,36.53418296,36.27456229,0.270805338,3
30063,"Missoula County, MT",18.4,31.76,0,53.04,193.99,0.172,47,36,36,32,1,1,1,21.4,92.49732573,15.78199917,45.10770582,4.10525237,27.25690742,32.61912918,0.212627642,1
6111,"Ventura County, CA",666.1,717.7,67.65,621.1,6310.5,0.113,1,4,34,4,3,3,3,22.5,92.55008341,16.70132065,64.83259989,4.17598292,29.88802808,44.06466222,0.247938433,1
53065,"Stevens County, WA",0,74.5,0,82.36,318,0.135,11,17,11,9,2,1,2,35,92.57930026,17.68635676,47.8993658,4.085379124,37.27845665,31.99069156,0.22974188,2
53063,"Spokane County, WA",44.78,38.18,0,85.75,299.67,0.135,11,17,11,9,1,1,1,34,92.59558977,17.5854841,49.29450035,4.073971885,32.03273133,32.68076651,0.229742432,2
42109,"Snyder County, PA",54.06,69.91,0,101.42,419.11,0.187,6,10,6,25,2,2,2,40.5,92.60749308,12.96372986,51.50763957,1.388708989,33.41708883,34.76907921,0.24571348,3
47037,"Davidson County, TN",31.68,37.98,2.84,108.84,243.03,0.226,16,15,35,43,1,1,1,34.1,92.62449074,17.73775101,58.80148506,5.124870777,30.64697409,40.27144623,0.260752864,2
53053,"Pierce County, WA",40.81,38.53,0,100.79,301.75,0.135,11,17,11,9,1,1,1,35.7,92.63261728,20.30445761,51.68226893,4.039716075,28.02969675,31.20138662,0.23459855,2
13233,"Polk County, GA",73.49,47.98,0,180.99,0,0.175,8,39,42,29,2,3,2,47.8,92.64658737,17.80691433,62.91317177,3.414516568,35.15061569,42.12308884,0.270219773,4
26047,"Emmet County, MI",94.65,0,0,139.54,321.13,0.193,14,11,15,36,2,3,1,39.4,92.66923714,14.95474127,29.79071283,3.057962686,29.61856079,35.50383568,0.245882114,3
37001,"Alamance County, NC",65.2,74.5,0,163.1,386.3,0.172,10,21,22,30,2,2,2,52.4,92.70412445,13.9072113,60.9142971,1.822320044,31.30933666,43.3642292,0.227819994,5
29027,"Callaway County, MO",64.11,74.22,0,130.21,568.37,0.208,22,38,33,40,2,2,2,54.6,92.75417764,15.2146289,53.73964855,4.628575529,30.98526137,38.62485831,0.245997425,5
4007,"Gila County, AZ",77.12,41.06,0,79.36,267.1,0.156,18,5,46,27,2,3,1,27.4,92.76226065,19.47474676,64.08792616,5.003333105,25.83803346,46.56850359,0.248326139,1
27013,"Blue Earth County, MN",0,44.1,0,87.64,233.92,0.145,20,25,21,8,1,1,1,30.5,92.7671875,14.35746861,39.522435,1.447225213,27.00762825,34.19311371,0.25219928,1
37045,"Cleveland County, NC",51.13,59.46,0,124.74,266.77,0.172,10,21,22,30,1,2,2,38.6,92.76985423,14.94515165,61.7213796,0.246115987,31.65598679,43.52073797,0.26151522,3
27103,"Nicollet County, MN",0,69.48,0,132.1,0,0.145,20,25,21,8,2,1,2,49.1,92.79670525,14.51083422,38.67022324,1.433484197,26.309021,34.10914154,0.252245605,4
18019,"Clark County, IN",77.5,62.44,0,129.69,366.4,0.218,19,41,39,41,2,3,2,54.6,92.80261612,16.39747524,54.77151108,2.007179916,34.53891563,36.25882721,0.245068975,5
27049,"Goodhue County, MN",42.83,43.49,0,87.94,0,0.145,20,25,21,8,1,1,1,26,92.80654812,14.5997777,36.60493898,1.452689812,29.80758834,34.51255989,0.249216968,1
20035,"Cowley County, KS",0,0,69.14,74.06,165.3,0.174,33,47,25,37,2,1,1,49.3,92.82057285,13.9283818,58.05881786,2.431840241,31.43357563,36.77710819,0.250135673,4
12093,"Okeechobee County, FL",87.04,79.52,0,210.59,278.27,0.161,4,24,48,13,3,3,2,56.6,92.86249542,11.89382231,73.96733747,1.910595587,28.76962607,34.62934603,0.257842805,5
47003,"Bedford County, TN",43.65,77.51,0,215.42,0,0.226,16,15,35,43,2,1,2,47.9,92.86767426,17.22090721,59.66981888,4.696665382,29.81857338,40.36156845,0.263278526,4
18071,"Jackson County, IN",45.23,85.89,0,133.51,0,0.218,19,41,39,41,2,1,3,49.3,92.87751389,16.41537762,54.28016376,3.101197898,33.16169357,36.00148697,0.252062264,4
18143,"Scott County, IN",0,119.65,0,174.71,0,0.218,19,41,39,41,3,1,3,64.5,92.89543533,16.40202141,54.61229897,2.693843007,34.17020226,36.83646774,0.245056212,5
4013,"Maricopa County, AZ",28.3,30.17,1.1,69.96,213.71,0.156,18,5,46,27,1,1,1,24.4,92.9018924,20.8217344,67.46770566,4.165407512,27.30528992,46.152077,0.257362697,1
40091,"McIntosh County, OK",0,134.33,0,217.57,0,0.201,30,48,49,44,3,1,3,56.5,92.90614827,12.47103469,60.47607295,3.863244335,33.37906075,37.17492294,0.258488884,5
4019,"Pima County, AZ",33.48,44.03,1.56,80.54,209.08,0.156,18,5,46,27,1,1,1,25.7,92.92051185,19.39969671,67.69208374,4.193581602,23.95547172,45.87731771,0.255481243,1
53045,"Mason County, WA",74.7,83.72,0,147.28,360.82,0.135,11,17,11,9,3,3,2,47.4,92.92481316,19.89345402,50.92211617,4.040838454,25.21507475,30.13464794,0.234445755,4
37097,"Iredell County, NC",51.99,60.34,0,136.62,318.39,0.172,10,21,22,30,2,2,2,44,92.94492149,14.05629969,60.93151474,0.618401162,32.7685461,43.21511078,0.249945939,4
29037,"Cass County, MO",51.66,56.22,0,119.27,321.11,0.208,22,38,33,40,1,2,2,39.4,92.95925522,15.29614568,55.19834328,2.259213984,29.55526924,37.22747803,0.239882629,3
18175,"Washington County, IN",0,107.24,0,146.9,0,0.218,19,41,39,41,3,1,3,59.7,92.98038177,16.17846362,54.64689026,2.371779299,33.85750275,35.9845993,0.243487984,5
29019,"Boone County, MO",23.66,32,0,89.16,189.8,0.208,22,38,33,40,1,1,1,27.3,93.04458313,15.34583111,53.70604172,4.634413052,30.84116249,38.22295532,0.245025799,1
47147,"Robertson County, TN",55.01,56.41,0,136.6,354.44,0.226,16,15,35,43,1,2,2,45.4,93.06450844,17.52421061,58.07363129,6.013336182,30.20699883,40.1408844,0.266009368,4
29071,"Franklin County, MO",53.49,67.81,0,137.44,318.27,0.208,22,38,33,40,2,2,2,41.8,93.07286326,15.11434965,54.45562829,4.666716576,30.42010943,39.79234123,0.246462114,3
42081,"Lycoming County, PA",57.09,100.91,0,137.54,492.46,0.187,6,10,6,25,3,2,3,52.8,93.08959028,12.18299855,49.40144772,1.226154672,30.01880052,34.16514053,0.237641542,5
42119,"Union County, PA",0,57.06,0,102.93,0,0.187,6,10,6,25,1,1,2,34.2,93.1046168,12.51596133,51.15421804,1.470208724,32.78228951,34.63183721,0.246550098,2
4025,"Yavapai County, AZ",74.03,74.86,0,104.1,260.63,0.156,18,5,46,27,2,3,2,33.9,93.11324761,20.02234997,65.31223266,4.23562087,26.25710272,46.19076057,0.257151963,2
37081,"Guilford County, NC",36.75,47.6,4.14,93.84,290.92,0.172,10,21,22,30,1,1,2,35.1,93.12618637,13.45783138,60.72651736,1.32856817,31.19594129,43.82175064,0.232101202,2
12061,"Indian River County, FL",74.55,89.89,0,97.7,274.88,0.161,4,24,48,13,3,3,3,36.9,93.1387647,12.03249232,73.71039708,1.768770119,28.54871718,34.68134435,0.262214343,2
4015,"Mohave County, AZ",98.25,83.84,0,131.01,312.07,0.156,18,5,46,27,3,3,2,43.3,93.14887661,19.49684632,64.48860997,4.163569248,25.26958932,45.81924283,0.260555967,3
37059,"Davie County, NC",77.54,90.81,0,171.28,395.06,0.172,10,21,22,30,3,3,3,50.4,93.15649923,14.20942879,60.88107427,0.706040621,33.12637075,43.20686086,0.249101231,4
13285,"Troup County, GA",0,56.86,0,131.39,0,0.175,8,39,42,29,1,1,2,32.2,93.19226074,17.22308985,64.93041738,2.59976395,35.85993067,40.56625748,0.270252183,2
27171,"Wright County, MN",32.16,22.87,0,75.54,218.49,0.145,20,25,21,8,1,1,1,26.1,93.21109772,14.97188015,35.34078674,1.357891107,24.62729378,34.00326462,0.252621257,1
29031,"Cape Girardeau County, MO",39.32,78.57,0,144.26,301.1,0.208,22,38,33,40,2,1,2,45.3,93.22961617,15.68414402,56.3004694,22.68435669,30.66062355,39.83356552,0.246248773,4
20015,"Butler County, KS",0,0,42.07,56.49,94.92,0.174,33,47,25,37,1,1,1,36.9,93.34525824,13.90452027,57.39594221,2.562496796,30.74979663,36.17612171,0.246733234,2
45083,"Spartanburg County, SC",45.59,58.61,0,124.87,330.66,0.188,25,33,27,39,1,1,2,41.1,93.35129166,15.32567651,62.18281364,0.273732665,31.52776464,42.73466174,0.266783963,3
18093,"Lawrence County, IN",61.12,80.13,0,106,326.55,0.218,19,41,39,41,2,2,2,45.7,93.37829208,16.31481838,54.17858696,3.202483575,32.86756579,35.97461192,0.253599415,4
51085,"Hanover County, VA",47.29,60.63,0,103.83,308.64,0.164,13,22,14,20,1,1,2,38.4,93.3815333,14.93964036,57.40944926,0.985502382,28.28402964,39.54450607,0.244735221,3
37035,"Catawba County, NC",47.82,76.93,0,123.54,362.78,0.172,10,21,22,30,2,1,2,45.3,93.3952179,14.48409176,61.06023884,0.359899037,32.2954793,43.42623901,0.257846673,4
18077,"Jefferson County, IN",0,128.96,0,161.46,0,0.218,19,41,39,41,3,1,3,57.3,93.43060811,16.4770174,54.65460587,2.815478245,34.63000997,37.82770411,0.244970118,5
18043,"Floyd County, IN",51.98,68.2,0,102.69,337.5,0.218,19,41,39,41,2,2,2,46.5,93.44670105,16.52081108,54.76243973,1.712110043,33.8143425,35.74482346,0.236711115,4
4027,"Yuma County, AZ",32.79,34.51,0,85.41,165.19,0.156,18,5,46,27,1,1,1,23.9,93.45946744,20.18140655,68.82658346,4.068719312,29.1860986,46.06816606,0.258291421,1
37145,"Person County, NC",49.03,78.56,0,154.91,0,0.172,10,21,22,30,2,2,2,39.4,93.46257401,14.5705781,60.51539993,4.289461613,30.87288094,43.028265,0.215143576,3
51083,"Halifax County, VA",67.98,98.41,0,173.22,0,0.164,13,22,14,20,3,3,3,46.5,93.46928842,14.36801297,59.91049467,3.060861111,30.06499263,42.25342342,0.219931892,4
29095,"Jackson County, MO",41.59,52.36,2.38,127.03,269.36,0.208,22,38,33,40,1,1,2,37.8,93.57783254,16.25892957,54.72616959,2.210070928,30.11572075,37.07959874,0.247727002,2
18079,"Jennings County, IN",86.62,115.26,0,159.64,583.86,0.218,19,41,39,41,3,3,3,77.5,93.58239746,16.61416149,54.30091667,3.200763941,33.75652313,37.2847023,0.245058984,5
53047,"Okanogan County, WA",62.17,79.69,0,142.06,340.04,0.135,11,17,11,9,2,2,2,43.9,93.60259943,18.69660098,49.1339006,4.069725057,30.75226792,31.8147049,0.229855069,3
47149,"Rutherford County, TN",35.5,29.4,0,100.46,310.68,0.226,16,15,35,43,1,1,1,37.3,93.60795848,17.31275686,59.06645711,4.195534547,29.8958257,40.23080063,0.264823089,2
18089,"Lake County, IN",48.69,55.76,0,84.17,302.47,0.218,19,41,39,41,1,1,2,39.6,93.68731689,17.63655345,50.29095586,3.337237755,35.09132767,35.40730413,0.254433374,3
35005,"Chaves County, NM",33.84,31.14,0,72.55,219.78,0.175,37,32,43,31,1,1,1,26.3,93.74555715,16.73480309,62.04063,3.042832306,26.9192507,44.75194448,0.276396945,1
18061,"Harrison County, IN",0,78.93,0,88.19,342.23,0.218,19,41,39,41,2,1,2,43.3,93.75443268,16.54085541,54.77669907,1.93768692,33.34687042,36.40750504,0.247076295,3
27163,"Washington County, MN",33.14,31.62,0,68.73,242.38,0.145,20,25,21,8,1,1,1,26.8,93.77368927,15.08581829,33.71776835,1.359947085,31.64569092,33.87390671,0.252590787,1
8031,"Denver County, CO",606.78,680.15,101.98,858.91,7111.82,0.146,15,8,28,11,3,3,3,25.4,93.78762054,22.07669258,49.62993622,4.255184174,28.9507637,43.62456131,0.233815461,1
40071,"Kay County, OK",68.45,92.49,0,235.09,283.65,0.201,30,48,49,44,3,3,3,53.2,93.80628713,13.883601,58.55977313,2.521988034,32.13278802,37.26608404,0.263305868,5
47051,"Franklin County, TN",51.12,86.99,0,161.62,0,0.226,16,15,35,43,2,2,3,46.8,93.82416026,16.98041611,60.32294401,4.004127383,30.90098476,40.86645279,0.270441735,4
26007,"Alpena County, MI",118.29,78.39,0,207.78,0,0.193,14,11,15,36,3,3,2,55.7,93.85133743,15.34644121,32.60986006,2.72078079,29.61884654,36.15646625,0.243941509,5
35035,"Otero County, NM",46.13,42.89,0,112.87,231.93,0.175,37,32,43,31,1,1,1,33.2,93.86593836,18.20336139,63.42727739,2.947947361,28.18229207,45.16599933,0.279099166,2
18005,"Bartholomew County, IN",60.1,66.38,0,101.73,405.61,0.218,19,41,39,41,2,2,2,49.8,93.87787628,17.05718899,53.96543694,3.359599233,32.37133312,36.96514511,0.253501482,4
45035,"Dorchester County, SC",31.08,54.33,0,86.64,394.43,0.188,25,33,27,39,1,1,2,39.8,93.89272308,13.2856884,66.92902629,2.532045046,31.76767985,35.64109421,0.260666529,3
42079,"Luzerne County, PA",63.64,59.81,6.23,149.71,220.77,0.187,6,10,6,25,2,2,2,40.3,93.909688,15.92444682,51.17753363,0.790664218,29.78187323,34.3626008,0.258631,3
42015,"Bradford County, PA",49.38,66.79,0,107.57,273.93,0.187,6,10,6,25,2,2,2,35,93.91972351,13.01987908,45.16736698,0.690811368,28.09733375,33.9504118,0.241824278,2
17199,"Williamson County, IL",83.73,75.4,0,158.21,392.79,0.155,5,46,18,14,3,3,2,56,93.94152832,15.80230618,55.87708282,15.9586401,31.17456436,39.45173264,0.2488636,5
18105,"Monroe County, IN",38.82,36.62,0,65.97,351.98,0.218,19,41,39,41,1,1,1,36.6,93.95768738,16.50770505,53.77835083,3.908372641,32.21793938,35.89752197,0.260808609,2
29175,"Randolph County, MO",109.12,93.49,0,289.07,0,0.208,22,38,33,40,3,3,3,73.8,93.96380043,15.08602571,53.2686224,4.128248453,30.91727686,38.19694996,0.240358002,5
18123,"Perry County, IN",112.96,106.63,0,179.36,0,0.218,19,41,39,41,3,3,3,77.7,93.97393799,16.80627759,55.19714546,2.522464216,33.02229214,36.90713628,0.257518952,5
37067,"Forsyth County, NC",42.19,59.17,0,104.46,363.68,0.172,10,21,22,30,1,1,2,40.1,93.99124654,13.33472443,60.49954478,0.820325712,32.87745412,43.50086339,0.254691213,3
17115,"Macon County, IL",49.81,84.34,0,129.11,360.28,0.155,5,46,18,14,2,2,3,42.3,93.99693108,15.23715568,52.68005753,4.614461184,35.54618645,39.7995615,0.257350497,3
47165,"Sumner County, TN",54.13,46.05,0,129.57,274.64,0.226,16,15,35,43,1,2,2,39.2,94.02271271,17.33502121,58.09765778,4.172218752,29.92630997,40.72347794,0.265293449,3
27109,"Olmsted County, MN",28.39,28.47,0,58.66,202.11,0.145,20,25,21,8,1,1,1,23.3,94.04741923,14.50721779,38.53514735,1.493827025,30.10746447,34.65707397,0.248925604,1
46099,"Minnehaha County, SD",61.79,44.03,0,134.39,469.96,0.193,46,31,31,35,1,2,1,50.4,94.07234192,12.1135956,44.88264465,1.39092797,22.69042969,34.28117943,0.234816711,4
18055,"Greene County, IN",87.68,106.56,0,148.89,401.61,0.218,19,41,39,41,3,3,3,65.8,94.08189392,16.40272649,53.99201775,2.723048449,33.22368813,36.2773641,0.252135376,5
4017,"Navajo County, AZ",27.05,34.25,0,91.2,0,0.156,18,5,46,27,1,1,1,19.9,94.10496762,19.15273369,59.98986776,4.952409111,23.74144712,45.91278106,0.245377488,1
29177,"Ray County, MO",0,104.43,0,266.05,0,0.208,22,38,33,40,3,1,3,56.9,94.13112895,16.01050695,54.17274602,2.246619383,29.59843,37.41677952,0.238286804,5
36123,"Yates County, NY",93.89,0,0,144.89,515.22,0.141,3,26,5,10,3,3,1,52.6,94.14582825,13.0406363,42.83610916,1.219668239,25.56788301,34.62179375,0.211501028,5
51590,"Danville city, VA",46.19,108.74,0,104.69,425.08,0.164,13,22,14,20,2,1,3,52.2,94.15452576,14.25405502,59.98371887,2.891842127,30.37185287,42.86565018,0.227855876,5
18037,"Dubois County, IN",46.95,46.65,0,0,357.89,0.218,19,41,39,41,1,1,2,35.1,94.19958687,16.18680048,54.69680977,2.657229364,33.27198315,36.29753399,0.240346361,2
51031,"Campbell County, VA",46.07,56.25,0,89.54,270.44,0.164,13,22,14,20,1,1,2,33.3,94.20130157,14.25630493,59.22328873,1.793903375,29.19473495,41.33707962,0.224992859,2
37157,"Rockingham County, NC",53.1,97.89,0,158.01,328.45,0.172,10,21,22,30,2,2,3,46.1,94.24138133,13.56724326,60.19856135,1.924475074,30.8740317,43.45592626,0.227699061,4
48381,"Randall County, TX",28.51,41.44,0,79.22,261.27,0.157,2,30,47,23,1,1,1,29.7,94.24999873,16.48086532,59.17039045,2.102256099,24.4657987,43.20942752,0.276540652,1
42099,"Perry County, PA",48.07,68.4,0,135.38,0,0.187,6,10,6,25,2,1,2,40.3,94.25240898,13.00582004,52.60448647,1.760042161,35.03602314,35.70452309,0.249043701,3
42107,"Schuylkill County, PA",63.84,67.65,0,112.49,336.75,0.187,6,10,6,25,2,2,2,43.7,94.30701447,14.77705956,52.54173279,0.868005753,32.56334464,34.86330477,0.255655912,3
51033,"Caroline County, VA",70.91,0,0,147.83,0,0.164,13,22,14,20,2,3,1,49.4,94.30754089,15.20096054,57.20098343,1.10800221,28.53292961,39.41901652,0.244814456,4
45029,"Colleton County, SC",71.44,99.55,0,214.2,0,0.188,25,33,27,39,3,3,3,54.6,94.33559248,13.39018214,67.31885529,3.576089541,32.34745916,35.69336653,0.260951977,5
45013,"Beaufort County, SC",30.59,37.21,0,44.79,161.58,0.188,25,33,27,39,1,1,1,18,94.3419669,13.41953198,68.20733207,5.038029943,32.72259385,35.67578234,0.262518006,1
29113,"Lincoln County, MO",47.46,47.44,0,98.57,441.78,0.208,22,38,33,40,1,1,2,44.3,94.35402044,14.93463453,53.38016764,3.519037167,32.28452492,39.82275391,0.243709197,4
47189,"Wilson County, TN",51.72,63.22,0,136.77,351.43,0.226,16,15,35,43,2,2,2,46.5,94.35422516,17.11894493,58.63671494,3.814195335,29.8454957,40.05439072,0.265600657,4
39135,"Preble County, OH",48.5,74.03,0,147.45,0,0.211,7,23,24,42,2,1,2,38.7,94.36368561,18.13314342,53.24464607,1.529892623,35.26140976,38.72719002,0.244798742,3
53067,"Thurston County, WA",42.43,45.05,0,85.22,323.13,0.135,11,17,11,9,1,1,1,34,94.41141837,19.7711762,51.71650805,4.038118294,26.90312549,30.57518387,0.234604963,2
48141,"El Paso County, TX",15.55,20.25,0,48.04,164.32,0.157,2,30,47,23,1,1,1,18.1,94.41233253,19.44058275,65.1731472,2.827533841,30.04961586,45.22830009,0.278637979,1
